"id","Weighted N-Gram Similarity id::id","Weighted Edit Similarity id::id","Cosine Similarity id::id","Weighted N-Gram Similarity title::title","Weighted Edit Similarity title::title","Cosine Similarity title::title","Weighted N-Gram Similarity authors::authors","Weighted Edit Similarity authors::authors","Cosine Similarity authors::authors","Weighted N-Gram Similarity venue::venue","Weighted Edit Similarity venue::venue","Cosine Similarity venue::venue","Logarithmic Similarity year::year","class"
"conf/sigmod/Jagadish94::568519","0.0","0.045454545454545456","0.0","0.14754098360655737","0.012048192771084338","0.0","0.0","0.025","0.0","0.0","0.024390243902439025","0.0","0.0013635315156564933","negative"
"conf/sigmod/Jagadish94::604267","0.0","0.043478260869565216","0.0","0.11538461538461539","0.016129032258064516","0.0","0.0","0.015625","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.010916429225823648","negative"
"conf/sigmod/Jagadish94::604269","0.0","0.045454545454545456","0.0","0.05405405405405406","0.013513513513513514","0.0","0.0","0.023255813953488372","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.010916429225823648","negative"
"conf/sigmod/Jagadish94::615202","0.0","0.043478260869565216","0.0","0.21621621621621623","0.024390243902439025","0.0","0.0","0.07692307692307693","0.0","0.0","0.014492753623188406","0.0","1.0","negative"
"conf/sigmod/Jagadish94::637421","0.0","0.043478260869565216","0.0","0.018018018018018018","0.013888888888888888","0.0","0.0","0.009708737864077669","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.0013635315156564933","negative"
"conf/sigmod/Jagadish94::671327","0.0","0.043478260869565216","0.0","0.05128205128205128","0.024390243902439025","0.0","0.0","0.03333333333333333","0.0","0.0","0.047619047619047616","0.0","0.17095340353879704","negative"
"conf/sigmod/Jagadish94::672200","0.0","0.043478260869565216","0.0","0.21951219512195122","0.021739130434782608","0.19245009124279022","0.19834710743801653","0.011111111111111112","0.30860671401023865","0.0","0.047619047619047616","0.0","0.010916429225823648","negative"
"conf/sigmod/Jagadish94::672826","0.0","0.043478260869565216","0.0","0.35789473684210527","0.02","0.40824827551841736","0.0","0.041666666666666664","0.0","0.0","0.047619047619047616","0.0","1.0","negative"
"conf/sigmod/Jagadish94::672836","0.0","0.043478260869565216","0.0","0.29213483146067415","0.019230769230769232","0.38490018248558044","0.037037037037037035","0.03333333333333333","0.0","0.0","0.047619047619047616","0.0","1.0","negative"
"conf/sigmod/Jagadish94::672997","0.0","0.045454545454545456","0.0","0.0","0.018867924528301886","0.0","0.0","0.016129032258064516","0.0","0.0","0.047619047619047616","0.0","1.0","negative"
"conf/sigmod/Jagadish94::765505","0.0","0.043478260869565216","0.0","0.052980132450331126","0.009009009009009009","0.0","0.0","0.04","0.0","0.0","0.014492753623188406","0.0","0.010916429225823648","negative"
"conf/sigmod/Jagadish94::765556","0.0","0.043478260869565216","0.0","0.06451612903225806","0.017857142857142856","0.19245009124279022","0.0","0.020833333333333332","0.0","0.0","0.014492753623188406","0.0","0.2956292957960028","negative"
"conf/sigmod/Jagadish94::767094","0.125","0.047619047619047616","0.0","0.031746031746031744","0.03125","0.0","0.0","0.030303030303030304","0.0","0.0","0.014492753623188406","0.0","0.0013635315156564933","negative"
"conf/sigmod/Jagadish94::872795","0.0","0.045454545454545456","0.0","0.0","0.017241379310344827","0.0","0.0","0.029411764705882353","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.0","negative"
"conf/sigmod/Jagadish94::872867","0.0","0.043478260869565216","0.0","0.0","0.016129032258064516","0.0","0.037037037037037035","0.034482758620689655","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.0","negative"
"conf/sigmod/JarkeQBLMS99::195666","0.0","0.04","0.0","0.03669724770642202","0.02040816326530612","0.0","0.032520325203252036","0.013333333333333334","0.0","0.0","0.024390243902439025","0.0","0.08746249648847806","negative"
"conf/sigmod/JarkeQBLMS99::212018","0.0","0.04","0.0","0.046511627906976744","0.018518518518518517","0.0","0.014925373134328358","0.013333333333333334","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.17115940178200265","negative"
"conf/sigmod/JarkeQBLMS99::219042","0.0","0.04","0.0","0.07142857142857142","0.016129032258064516","0.0","0.032520325203252036","0.013888888888888888","0.0","0.0","0.024390243902439025","0.0","0.17115940178200265","negative"
"conf/sigmod/JarkeQBLMS99::233324","0.0","0.04","0.0","0.16923076923076924","0.0196078431372549","0.0","0.05925925925925926","0.014285714285714285","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.29607451922432976","negative"
"conf/sigmod/JarkeQBLMS99::253299","0.11764705882352941","0.043478260869565216","0.0","0.05172413793103448","0.0196078431372549","0.0","0.05747126436781609","0.013157894736842105","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.47040727580130354","negative"
"conf/sigmod/JarkeQBLMS99::253397","0.0","0.041666666666666664","0.0","0.09259259259259259","0.022222222222222223","0.0","0.07035175879396985","0.011764705882352941","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.47040727580130354","negative"
"conf/sigmod/JarkeQBLMS99::280361","0.0","0.04","0.0","0.05970149253731343","0.016666666666666666","0.0","0.0446927374301676","0.012345679012345678","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.29607451922432976","negative"
"conf/sigmod/JarkeQBLMS99::290608","0.0","0.04","0.0","0.1","0.021739130434782608","0.0","0.06060606060606061","0.014285714285714285","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.7023324012085185","negative"
"conf/sigmod/JarkeQBLMS99::336590","0.0","0.041666666666666664","0.0","0.09803921568627451","0.022727272727272728","0.0","0.047619047619047616","0.014285714285714285","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.7024641294569257","negative"
"conf/sigmod/JarkeQBLMS99::344820","0.0","0.04","0.0","0.03488372093023256","0.011904761904761904","0.0","0.038461538461538464","0.012345679012345678","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","1.0","negative"
"conf/sigmod/JarkeQBLMS99::604267","0.0","0.04","0.0","0.0851063829787234","0.015151515151515152","0.11396057903766632","0.1111111111111111","0.014285714285714285","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.47081072629987186","negative"
"conf/sigmod/JarkeQBLMS99::615219","0.058823529411764705","0.041666666666666664","0.0","0.09859154929577464","0.015625","0.11396057903766632","0.07194244604316546","0.014925373134328358","0.0","0.0","0.014492753623188406","0.0","0.17115940178200265","negative"
"conf/sigmod/JarkeQBLMS99::637421","0.0","0.04","0.0","0.02702702702702703","0.014925373134328358","0.0","0.09","0.01282051282051282","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.2967415196413404","negative"
"conf/sigmod/JarkeQBLMS99::671349","0.058823529411764705","0.041666666666666664","0.0","0.0","0.02","0.0","0.03333333333333333","0.013513513513513514","0.0","0.0","0.047619047619047616","0.0","1.0","negative"
"conf/sigmod/JarkeQBLMS99::671352","0.0","0.04","0.0","0.22857142857142856","0.01639344262295082","0.10910893976688385","0.028169014084507043","0.014705882352941176","0.0","0.0","0.047619047619047616","0.0","1.0","negative"
"conf/sigmod/JarkeQBLMS99::671669","0.058823529411764705","0.041666666666666664","0.0","0.12844036697247707","0.022727272727272728","0.15430335700511932","0.07079646017699115","0.012987012987012988","0.0","0.0","0.047619047619047616","0.0","1.0","negative"
"conf/sigmod/JarkeQBLMS99::672200","0.0","0.04","0.0","0.11764705882352941","0.02127659574468085","0.0","0.07179487179487179","0.011904761904761904","0.0","0.0","0.047619047619047616","0.0","0.47081072629987186","negative"
"conf/sigmod/JarkeQBLMS99::672822","0.0","0.04","0.0","0.01680672268907563","0.0196078431372549","0.0","0.0979020979020979","0.014705882352941176","0.0","0.0","0.047619047619047616","0.0","0.08746249648847806","negative"
"conf/sigmod/JarkeQBLMS99::672973","0.0","0.04","0.0","0.08620689655172414","0.019230769230769232","0.1259881556034088","0.0625","0.013888888888888888","0.0","0.0","0.047619047619047616","0.0","0.08746249648847806","negative"
"conf/sigmod/JarkeQBLMS99::673158","0.0","0.04","0.0","0.06976744186046512","0.011235955056179775","0.0","0.027210884353741496","0.0136986301369863","0.0","0.0","0.047619047619047616","0.0","0.17115940178200265","negative"
"conf/sigmod/JarkeQBLMS99::673159","0.058823529411764705","0.041666666666666664","0.0","0.16666666666666666","0.021739130434782608","0.0","0.0","0.0125","0.0","0.0","0.047619047619047616","0.0","0.17115940178200265","negative"
"conf/sigmod/JarkeQBLMS99::673323","0.0","0.04","0.0","0.07766990291262135","0.021739130434782608","0.0","0.0958904109589041","0.014925373134328358","0.0","0.0","0.047619047619047616","0.0","0.29607451922432976","negative"
"conf/sigmod/JarkeQBLMS99::764202","0.0","0.04","0.0","0.03669724770642202","0.021739130434782608","0.0","0.10227272727272728","0.013888888888888888","0.0","0.0","0.014492753623188406","0.0","0.2967415196413404","negative"
"conf/sigmod/JarkeQBLMS99::950490","0.0","0.041666666666666664","0.0","0.0979020979020979","0.01639344262295082","0.0","0.0","0.014084507042253521","0.0","0.0","0.014492753623188406","0.0","0.17198298320964026","negative"
"conf/sigmod/JarkeQBLMS99::959069","0.058823529411764705","0.041666666666666664","0.0","0.13986013986013987","0.016129032258064516","0.0","0.13903743315508021","0.013333333333333334","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.17198298320964026","negative"
"conf/sigmod/KanthRA02::191848","0.0","0.045454545454545456","0.0","0.07692307692307693","0.01639344262295082","0.10910893976688385","0.08403361344537816","0.020833333333333332","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.0013635315156564933","negative"
"conf/sigmod/KanthRA02::223899","0.0","0.045454545454545456","0.0","0.14388489208633093","0.01639344262295082","0.09128709137439728","0.0","0.02127659574468085","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.01097401383321508","negative"
"conf/sigmod/KanthRA02::271087","0.0","0.045454545454545456","0.0","0.11320754716981132","0.015151515151515152","0.19245009124279022","0.0","0.020833333333333332","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.08795663349481746","negative"
"conf/sigmod/KanthRA02::344820","0.0","0.047619047619047616","0.0","0.0855614973262032","0.012195121951219513","0.0800640806555748","0.0","0.02040816326530612","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.2967415196413404","negative"
"conf/sigmod/KanthRA02::375762","0.06451612903225806","0.047619047619047616","0.0","0.08571428571428572","0.016666666666666666","0.09128709137439728","0.015625","0.017857142857142856","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.7027272403521293","negative"
"conf/sigmod/KanthRA02::565139","0.0","0.045454545454545456","0.0","0.01639344262295082","0.016666666666666666","0.0","0.0975609756097561","0.023255813953488372","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","1.0","negative"
"conf/sigmod/KanthRA02::671349","0.0","0.045454545454545456","0.0","0.07692307692307693","0.01639344262295082","0.0","0.023255813953488372","0.021739130434782608","0.0","0.0","0.047619047619047616","0.0","0.2967415196413404","negative"
"conf/sigmod/KanthRA02::671352","0.06451612903225806","0.047619047619047616","0.0","0.24516129032258063","0.014925373134328358","0.1666666716337204","0.07407407407407407","0.023255813953488372","0.0","0.0","0.047619047619047616","0.0","0.2967415196413404","negative"
"conf/sigmod/KanthRA02::672006","0.0","0.047619047619047616","0.0","0.11764705882352941","0.015873015873015872","0.14433756470680237","0.0","0.020833333333333332","0.0","0.0","0.047619047619047616","0.0","0.47101223541613574","negative"
"conf/sigmod/KanthRA02::672174","0.0","0.045454545454545456","0.0","0.0880503144654088","0.014925373134328358","0.0","0.04878048780487805","0.0196078431372549","0.0","0.0","0.047619047619047616","0.0","0.7027272403521293","negative"
"conf/sigmod/KanthRA02::672836","0.0","0.045454545454545456","0.0","0.15602836879432624","0.01694915254237288","0.09622504562139511","0.06382978723404255","0.021739130434782608","0.0","0.0","0.047619047619047616","0.0","0.0013635315156564933","negative"
"conf/sigmod/KanthRA02::673323","0.0","0.045454545454545456","0.0","0.1016949152542373","0.017241379310344827","0.0","0.05357142857142857","0.021739130434782608","0.0","0.0","0.047619047619047616","0.0","0.03709285708173234","negative"
"conf/sigmod/KanthRA02::673331","0.0","0.045454545454545456","0.0","0.11904761904761904","0.014285714285714285","0.0","0.0","0.022727272727272728","0.0","0.0","0.047619047619047616","0.0","0.03709285708173234","negative"
"conf/sigmod/KanthRA02::765556","0.0","0.045454545454545456","0.0","0.16551724137931034","0.017543859649122806","0.09622504562139511","0.037037037037037035","0.020833333333333332","0.0","0.0","0.014492753623188406","0.0","0.08795663349481746","negative"
"conf/sigmod/KanthRA02::872823","0.0","0.045454545454545456","0.0","0.13846153846153847","0.017857142857142856","0.1178511381149292","0.09009009009009009","0.022222222222222223","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.7028586232981623","negative"
"conf/sigmod/KanthRA02::959071","0.0","0.045454545454545456","0.0","0.05673758865248227","0.017241379310344827","0.09128709137439728","0.06896551724137931","0.023255813953488372","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.7028586232981623","negative"
"conf/sigmod/KanthRA02::959081","0.0","0.045454545454545456","0.0","0.16585365853658537","0.009900990099009901","0.13245323300361633","0.0","0.02040816326530612","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.7028586232981623","negative"
"conf/sigmod/Kleissner95::253344","0.0","0.041666666666666664","0.0","0.1342281879194631","0.01694915254237288","0.1178511381149292","0.058823529411764705","0.023809523809523808","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.47000324803011423","negative"
"conf/sigmod/Kleissner95::276358","0.0","0.041666666666666664","0.0","0.05084745762711865","0.017241379310344827","0.0","0.05263157894736842","0.0625","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.2958519631770996","negative"
"conf/sigmod/Kleissner95::276385","0.06060606060606061","0.043478260869565216","0.0","0.06756756756756757","0.01639344262295082","0.0","0.0547945205479452","0.02127659574468085","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.2958519631770996","negative"
"conf/sigmod/Kleissner95::304231","0.0","0.041666666666666664","0.0","0.017543859649122806","0.016666666666666666","0.0","0.05263157894736842","0.058823529411764705","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.17115940178200265","negative"
"conf/sigmod/Kleissner95::383892","0.0","0.043478260869565216","0.0","0.016260162601626018","0.016666666666666666","0.0","0.028985507246376812","0.022727272727272728","0.0","0.0","0.024390243902439025","0.0","0.036981662106170606","negative"
"conf/sigmod/Kleissner95::564733","0.0","0.041666666666666664","0.0","0.04477611940298507","0.016666666666666666","0.0","0.0","0.03333333333333333","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.01097401383321508","negative"
"conf/sigmod/Kleissner95::564769","0.0","0.043478260869565216","0.0","0.12598425196850394","0.016666666666666666","0.0","0.023255813953488372","0.017241379310344827","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.01097401383321508","negative"
"conf/sigmod/Kleissner95::601879","0.0","0.043478260869565216","0.0","0.05128205128205128","0.01694915254237288","0.0","0.08695652173913043","0.047619047619047616","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.01097401383321508","negative"
"conf/sigmod/Kleissner95::615219","0.0","0.043478260869565216","0.0","0.08860759493670886","0.015873015873015872","0.0","0.029850746268656716","0.025","0.0","0.0","0.014492753623188406","0.0","1.0","negative"
"conf/sigmod/Kleissner95::672005","0.06060606060606061","0.043478260869565216","0.0","0.07352941176470588","0.015625","0.0","0.0","0.021739130434782608","0.0","0.0","0.047619047619047616","0.0","0.08762716744867377","negative"
"conf/sigmod/Kleissner95::672017","0.0","0.041666666666666664","0.0","0.02877697841726619","0.015151515151515152","0.0","0.0","0.023809523809523808","0.0","0.0","0.047619047619047616","0.0","0.08762716744867377","negative"
"conf/sigmod/Kleissner95::672185","0.06060606060606061","0.043478260869565216","0.0","0.052980132450331126","0.015625","0.0","0.0","0.023809523809523808","0.0","0.0","0.047619047619047616","0.0","0.036981662106170606","negative"
"conf/sigmod/Kleissner95::672973","0.0","0.041666666666666664","0.0","0.10606060606060606","0.01639344262295082","0.0","0.0","0.030303030303030304","0.0","0.0","0.047619047619047616","0.0","0.7018043327250496","negative"
"conf/sigmod/Kleissner95::672980","0.0","0.041666666666666664","0.0","0.015503875968992248","0.016666666666666666","0.0","0.045454545454545456","0.045454545454545456","0.0","0.0","0.047619047619047616","0.0","0.7018043327250496","negative"
"conf/sigmod/Kleissner95::673168","0.0","0.041666666666666664","0.0","0.029197080291970802","0.015873015873015872","0.0","0.03571428571428571","0.030303030303030304","0.0","0.0","0.047619047619047616","0.0","1.0","negative"
"conf/sigmod/Kleissner95::673331","0.0","0.041666666666666664","0.0","0.10650887573964497","0.014705882352941176","0.0","0.0","0.038461538461538464","0.0","0.0","0.047619047619047616","0.0","0.701936523469786","negative"
"conf/sigmod/Kleissner95::872795","0.12121212121212122","0.045454545454545456","0.0","0.1506849315068493","0.016129032258064516","0.0","0.034482758620689655","0.029411764705882353","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.0013800049141302305","negative"
"conf/sigmod/Kleissner95::959081","0.0","0.041666666666666664","0.0","0.08737864077669903","0.009615384615384616","0.0","0.0","0.08333333333333333","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.0013800049141302305","negative"
"conf/sigmod/KoudasS03::219774","0.0","0.045454545454545456","0.0","0.05333333333333334","0.03333333333333333","0.0","0.08888888888888889","0.04","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.0013800049141302305","negative"
"conf/sigmod/KoudasS03::245896","0.0","0.045454545454545456","0.0","0.2857142857142857","0.03333333333333333","0.0","0.041666666666666664","0.038461538461538464","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.011031742690276488","negative"
"conf/sigmod/KoudasS03::253397","0.0","0.045454545454545456","0.0","0.14285714285714285","0.02631578947368421","0.0","0.028368794326241134","0.010869565217391304","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.03720416319613289","negative"
"conf/sigmod/KoudasS03::262767","0.0","0.045454545454545456","0.0","0.07407407407407407","0.02857142857142857","0.0","0.0","0.034482758620689655","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.03720416319613289","negative"
"conf/sigmod/KoudasS03::280359","0.0","0.045454545454545456","0.0","0.06521739130434782","0.023809523809523808","0.0","0.0761904761904762","0.017543859649122806","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.011031742690276488","negative"
"conf/sigmod/KoudasS03::335428","0.0","0.045454545454545456","0.0","0.023809523809523808","0.02631578947368421","0.0","0.0","0.03333333333333333","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.2969636306315672","negative"
"conf/sigmod/KoudasS03::383735","0.0","0.045454545454545456","0.0","0.11627906976744186","0.02564102564102564","0.0","0.0","0.019230769230769232","0.0","0.0","0.024390243902439025","0.0","0.47121360062840334","negative"
"conf/sigmod/KoudasS03::383736","0.0","0.045454545454545456","0.0","0.21686746987951808","0.030303030303030304","0.0","0.0","0.02564102564102564","0.0","0.0","0.024390243902439025","0.0","0.47121360062840334","negative"
"conf/sigmod/KoudasS03::564733","0.06451612903225806","0.047619047619047616","0.0","0.23404255319148937","0.025","0.0","0.02857142857142857","0.034482758620689655","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.7028586232981623","negative"
"conf/sigmod/KoudasS03::564779","0.0","0.045454545454545456","0.0","0.08571428571428572","0.034482758620689655","0.0","0.0380952380952381","0.017543859649122806","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.7028586232981623","negative"
"conf/sigmod/KoudasS03::564782","0.0","0.045454545454545456","0.0","0.26262626262626265","0.025","0.0","0.0759493670886076","0.02702702702702703","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.7028586232981623","negative"
"conf/sigmod/KoudasS03::601867","0.0","0.045454545454545456","0.0","0.043010752688172046","0.022222222222222223","0.0","0.0","0.04","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.7028586232981623","negative"
"conf/sigmod/KoudasS03::637435","0.0","0.045454545454545456","0.0","0.0","0.02040816326530612","0.0","0.0","0.03571428571428571","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.7028586232981623","negative"
"conf/sigmod/KoudasS03::671337","0.0","0.045454545454545456","0.0","0.041237113402061855","0.022222222222222223","0.0","0.03076923076923077","0.03333333333333333","0.0","0.0","0.047619047619047616","0.0","0.08812142809649406","negative"
"conf/sigmod/KoudasS03::673633","0.06451612903225806","0.047619047619047616","0.0","0.3404255319148936","0.030303030303030304","0.18898224830627441","0.038461538461538464","0.017857142857142856","0.0","0.0","0.047619047619047616","0.0","0.011031742690276488","negative"
"conf/sigmod/KoudasS03::673637","0.0","0.045454545454545456","0.0","0.33707865168539325","0.02702702702702703","0.18898224830627441","0.03333333333333333","0.03571428571428571","0.0","0.0","0.047619047619047616","0.0","0.011031742690276488","negative"
"conf/sigmod/KoudasS03::673645","0.0","0.045454545454545456","0.0","0.18181818181818182","0.0136986301369863","0.15075567364692688","0.09090909090909091","0.01694915254237288","0.0","0.0","0.047619047619047616","0.0","0.03720416319613289","negative"
"conf/sigmod/KoudasS03::765556","0.0","0.045454545454545456","0.0","0.05660377358490566","0.017543859649122806","0.0","0.0","0.023809523809523808","0.0","0.0","0.014492753623188406","0.0","0.03720416319613289","negative"
"conf/sigmod/KoudasS03::872846","0.0","0.045454545454545456","0.0","0.0","0.02857142857142857","0.0","0.0975609756097561","0.025","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","1.0","negative"
"conf/sigmod/KoudasS03::950490","0.0","0.047619047619047616","0.0","0.23529411764705882","0.017241379310344827","0.0","0.0","0.02702702702702703","0.0","0.0","0.014492753623188406","0.0","1.0","negative"
"conf/sigmod/LacroixSC98::181552","0.0","0.041666666666666664","0.0","0.2","0.015873015873015872","0.20000000298023224","0.0","0.021739130434782608","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.17095340353879704","negative"
"conf/sigmod/LacroixSC98::191896","0.0","0.043478260869565216","0.0","0.11594202898550725","0.018867924528301886","0.10540925711393356","0.017857142857142856","0.019230769230769232","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.17095340353879704","negative"
"conf/sigmod/LacroixSC98::212018","0.06060606060606061","0.043478260869565216","0.0","0.05755395683453238","0.016666666666666666","0.10540925711393356","0.0","0.024390243902439025","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.2958519631770996","negative"
"conf/sigmod/LacroixSC98::219774","0.0","0.041666666666666664","0.0","0.01834862385321101","0.017241379310344827","0.0","0.0","0.023255813953488372","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.2958519631770996","negative"
"conf/sigmod/LacroixSC98::234893","0.0","0.043478260869565216","0.0","0.0945945945945946","0.015873015873015872","0.19069251418113708","0.0196078431372549","0.022727272727272728","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.4702053341439708","negative"
"conf/sigmod/LacroixSC98::273253","0.0","0.041666666666666664","0.0","0.036036036036036036","0.01818181818181818","0.0","0.0","0.022727272727272728","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","1.0","negative"
"conf/sigmod/LacroixSC98::276328","0.06060606060606061","0.043478260869565216","0.0","0.06779661016949153","0.017857142857142856","0.0","0.12598425196850394","0.01694915254237288","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","1.0","negative"
"conf/sigmod/LacroixSC98::280359","0.0","0.043478260869565216","0.0","0.06349206349206349","0.017857142857142856","0.11952286213636398","0.016260162601626018","0.017241379310344827","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.4702053341439708","negative"
"conf/sigmod/LacroixSC98::507343","0.0","0.041666666666666664","0.0","0.04081632653061224","0.017543859649122806","0.0","0.0196078431372549","0.024390243902439025","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.1717771498236174","negative"
"conf/sigmod/LacroixSC98::603878","0.06060606060606061","0.043478260869565216","0.0","0.025","0.014705882352941176","0.0","0.0","0.022222222222222223","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.29651929742891125","negative"
"conf/sigmod/LacroixSC98::604269","0.0","0.043478260869565216","0.0","0.012658227848101266","0.015151515151515152","0.0","0.11538461538461539","0.022222222222222223","0.13608276844024658","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.29651929742891125","negative"
"conf/sigmod/LacroixSC98::671006","0.0","0.041666666666666664","0.0","0.08264462809917356","0.017543859649122806","0.12909944355487823","0.047619047619047616","0.025","0.0","0.0","0.047619047619047616","0.0","0.7022005575608572","negative"
"conf/sigmod/LacroixSC98::671327","0.0","0.041666666666666664","0.0","0.032","0.018867924528301886","0.0","0.047058823529411764","0.024390243902439025","0.0","0.0","0.047619047619047616","0.0","1.0","negative"
"conf/sigmod/LacroixSC98::671871","0.0","0.041666666666666664","0.0","0.07407407407407407","0.017543859649122806","0.10540925711393356","0.0","0.023255813953488372","0.0","0.0","0.047619047619047616","0.0","0.47060907314077544","negative"
"conf/sigmod/LacroixSC98::672364","0.0","0.041666666666666664","0.0","0.06629834254143646","0.012048192771084338","0.0","0.10596026490066225","0.013157894736842105","0.0","0.0","0.047619047619047616","0.0","0.29651929742891125","negative"
"conf/sigmod/LacroixSC98::673472","0.0","0.041666666666666664","0.0","0.07575757575757576","0.01818181818181818","0.0","0.0","0.022222222222222223","0.0","0.0","0.047619047619047616","0.0","0.4702053341439708","negative"
"conf/sigmod/LacroixSC98::673645","0.0","0.041666666666666664","0.0","0.08433734939759036","0.013333333333333334","0.0","0.0625","0.016666666666666666","0.0","0.0","0.047619047619047616","0.0","0.7022005575608572","negative"
"conf/sigmod/LacroixSC98::945741","0.0","0.041666666666666664","0.0","0.05286343612334802","0.007874015748031496","0.06324555724859238","0.0547945205479452","0.024390243902439025","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.08812142809649406","negative"
"conf/sigmod/Larson01::191848","0.0","0.047619047619047616","0.0","0.16296296296296298","0.01639344262295082","0.0","0.0","0.017543859649122806","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.010916429225823648","negative"
"conf/sigmod/Larson01::212011","0.06666666666666667","0.05","0.0","0.15827338129496402","0.016666666666666666","0.0","0.0","0.029411764705882353","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.036981662106170606","negative"
"conf/sigmod/Larson01::219730","0.0","0.05","0.0","0.125","0.015873015873015872","0.0","0.0392156862745098","0.034482758620689655","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.036981662106170606","negative"
"conf/sigmod/Larson01::253327","0.0","0.047619047619047616","0.0","0.10526315789473684","0.015873015873015872","0.0","0.03125","0.02564102564102564","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.17157127504421774","negative"
"conf/sigmod/Larson01::271087","0.0","0.047619047619047616","0.0","0.15853658536585366","0.014285714285714285","0.0","0.047619047619047616","0.047619047619047616","0.0","0.2564102564102564","0.07142857142857142","0.40824827551841736","0.17157127504421774","negative"
"conf/sigmod/Larson01::276328","0.0","0.047619047619047616","0.0","0.078125","0.015873015873015872","0.0","0.06451612903225806","0.015151515151515152","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.29651929742891125","negative"
"conf/sigmod/Larson01::328959","0.0","0.047619047619047616","0.0","0.0425531914893617","0.016666666666666666","0.0","0.0","0.038461538461538464","0.0","0.0","0.024390243902439025","0.0","0.47081072629987186","negative"
"conf/sigmod/Larson01::336572","0.0","0.047619047619047616","0.0","0.11363636363636363","0.013513513513513514","0.0","0.0","0.029411764705882353","0.0","0.26865671641791045","0.027777777777777776","0.28867512941360474","0.702595742455216","negative"
